Tianjin Shi	http://t.co/w7GNl6TA2v PUMA X SCHEDONI LEATHER DRIVING SHOES,TRAINERS,FERRARI,MASERATI,LAMBORGHINI,£450	Thu Mar 26 07:55:35 +0000 2015	China
Riau	RT @ESPNF1: Rosberg says its "not really fair" to say Merc has increased its 2014 advantage after seeing Ferrari's performance in Aus	Thu Mar 26 07:55:51 +0000 2015	Indonesia
Gujarat	RT @ChaudhryShankar: Gujarat CM @anandibenpatel inaugurated ambitious " Vehicle Assembly &amp; Engine Plan" - an endeavour of @Ford, at Sanand …	Thu Mar 26 07:55:56 +0000 2015	India
None	@MotorNad @Zigwheels So you are saying that the RS200 is comparable to the Labo &amp; Ferrari in the automotive world?	Thu Mar 26 07:55:59 +0000 2015	None
Nevada	GdnDevelopment: Kyrgyzstan's cocktail of conservatism and apathy a bitter draught for women | Liz Ford http://t.co/LGMMJdQyCk	Thu Mar 26 07:56:01 +0000 2015	United States
None	#AutoTrader #Freeads Ford : E-Series Van Base Extended Cargo Van 3-Door Penske Used Trucks - unit #… http://t.co/FKeYSMiqYo #auto #CarAds	Thu Mar 26 07:56:05 +0000 2015	United Kingdom
Texas	Hot New Video @DoughFreshkid Ferrari's &amp; Boats Showing now at #TheFreshkidTV hit the link http://t.co/kaBP6dbLMO #ThePushFamily #520	Thu Mar 26 07:56:14 +0000 2015	United States
Selangor	2015 Ford Everest coming to Malaysia later this year – more details on the SUV, as SDAC begins teasing it http://t.co/1FBAZyQgQg	Thu Mar 26 07:56:25 +0000 2015	Malaysia
Metro Manila	RT @pharr2: "When everything seem to be going against you, remember that the airplane takes off against the wind, not with it ...."______He…	Thu Mar 26 07:56:26 +0000 2015	Philippines
England	White van man review of the new Ford Transit.  Essential read for London van men. http://t.co/XH5TVbNC0G #manandvan http://t.co/aYF73iUQqV	Thu Mar 26 07:56:32 +0000 2015	United Kingdom
Aquitaine	RT @LeakCelebDaily: Courtney Ford in Dexter http://t.co/Ygd14UsPDo	Thu Mar 26 07:56:35 +0000 2015	France
None	Ford cars slow when they see speed-limit signs http://t.co/vN70MebIH3	Thu Mar 26 07:56:49 +0000 2015	United Kingdom
Piedmont	RT @F1: Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #Mala…	Thu Mar 26 07:56:51 +0000 2015	Italy
Mashonaland East	RT @Fact: The Dubai police fleet includes a Lamborghini, Ferrari and Bentley. This is to allow them to catch speeders who can outrun other …	Thu Mar 26 07:56:52 +0000 2015	Zimbabwe
Maharashtra	RT @Nissan: RT for #GTR #NISMO. FAVE for #370Z #NISMO. http://t.co/NCIAD5DKI1	Thu Mar 26 07:56:54 +0000 2015	India
None	Our drivers of the day, #ferrari Formula 1  third and test driver Esteban and Marc Gene! #shell… https://t.co/jHOlGFls4j	Thu Mar 26 07:57:05 +0000 2015	Malaysia
None	Our drivers of the day, #ferrari Formula 1  third and test driver Esteban and Marc Gene! #shell #carmagmy... http://t.co/bzBM40BGUT	Thu Mar 26 07:57:07 +0000 2015	Malaysia
None	Radical Sportscars introduce the RXC Turbo and announce a technical partnership with Ford http://t.co/L5TUJqNwsp http://t.co/r0GFboXJcm ☼	Thu Mar 26 07:57:10 +0000 2015	United Kingdom
Dublin	Nail Francis: France are a pub team, Wales haven't a hope in World Cup and George Ford is a passenger... http://t.co/WD6HBLVT6Z (via Inde…	Thu Mar 26 07:57:11 +0000 2015	Ireland
None	RT @AaronMSanchez: "When everything seems to be going against you, remember that the airplane takes off against the wind, not with it." – H…	Thu Mar 26 07:57:38 +0000 2015	None
England	RT @history_inpic: Henry Ford, dressed as a cowboy, with Thomas Edison. 1923 http://t.co/qa56TdN0PR	Thu Mar 26 07:57:38 +0000 2015	United Kingdom
Haifa District	Ford Expects to Triple Exports from India http://t.co/8TlZGWAmfF #Business #News	Thu Mar 26 07:57:41 +0000 2015	Israel
None	RT @Ysofy: Four-layer Waterproof Soft Lining Car Cover Universal Fit Ford Mustang MCC3W  via eBay http://t.co/t8oidZBxh1 http://t.co/obg9HS…	Thu Mar 26 07:57:42 +0000 2015	None
None	RT @econetzimbabwe: #Inspiration When everything seems to be going against you, remember that the airplane takes off against the wind, not …	Thu Mar 26 07:58:03 +0000 2015	Israel
None	http://t.co/P8oVEVniIu 2016 #Ford #Endeavour Spotted Testing In India For The First Time @FordIndia http://t.co/3UE9OHvgtz	Thu Mar 26 07:58:03 +0000 2015	None
None	RT Dhikesadis " #KCA #VoteJKT48ID Fact "The Dubai police fleet includes a Lamborghini, Ferrari and Bentley. This is to allow them to catch …	Thu Mar 26 07:58:04 +0000 2015	Indonesia
None	Ford Expects to Triple Exports from India http://t.co/p0OuXM69nv	Thu Mar 26 07:58:04 +0000 2015	United Kingdom
None	RT @LibertyWalkCars: Tuned 370z #Nissan http://t.co/uxJsyhZLda	Thu Mar 26 07:58:04 +0000 2015	United Kingdom
England	RT @rufusjones1: The great shame is we were probably only a series away from Jeremy Clarkson crossing the Turkish border in a Ford Mondeo t…	Thu Mar 26 07:58:05 +0000 2015	United Kingdom
None	Poetry in Motion: Ferrari's California T, featured in the latest edition of our magazine. http://t.co/hN7BBc0DFs	Thu Mar 26 07:58:15 +0000 2015	South Africa
Zaporiz'ka oblast	RT @LibertyWalkCars: Tuned 370z #Nissan http://t.co/uxJsyhZLda	Thu Mar 26 07:58:17 +0000 2015	Ukraine
None	RT @BiIlionaires: Galaxy wrapped Nissan GTR 😁🌌 http://t.co/ju9YmSIEVx	Thu Mar 26 07:58:18 +0000 2015	France
Wales	RT @DoLectures: You can't build a reputation on what you are going to do. Henry Ford.	Thu Mar 26 07:58:20 +0000 2015	United Kingdom
None	RT @licompsourge: 2012 Ford Mustang Super Cobra Jet — Supercharged DOHC V8 Drag Car http://t.co/sq6zlK9mdX #ЧитаюВзаимно	Thu Mar 26 07:58:22 +0000 2015	None
Baden-Württemberg	Photo: whittensabbatini: Ford Pickup, 2015 http://t.co/HRezlCogux	Thu Mar 26 07:58:23 +0000 2015	Germany
Gauteng	RT @_ArriveAlive: Ford Ranger with a new look and cutting-edge technologies http://t.co/bYU2UQBvyW @FordSouthAfrica http://t.co/rnGnkHPl5s	Thu Mar 26 07:58:31 +0000 2015	South Africa
None	NAPPA LEATHER UPGRADE, http://t.co/9OHhG0HY8x #Nissan #QashQai http://t.co/JvKm8YV1SB	Thu Mar 26 07:58:32 +0000 2015	United Kingdom
Oregon	RT @LibertyWalkCars: Tuned 370z #Nissan http://t.co/uxJsyhZLda	Thu Mar 26 07:58:32 +0000 2015	United States
None	Ford looks to triple exports from India:  http://t.co/oboBC0mvjn	Thu Mar 26 07:58:35 +0000 2015	United Kingdom
California	“@Nissan: RT for #GTR #NISMO. FAVE for #370Z #NISMO. http://t.co/GxA3u8GESS” saw one today 😍	Thu Mar 26 07:58:38 +0000 2015	United States
None	http://t.co/DDvRKBshT6 #PUMA X SCHEDONI LEATHER DRIVING SHOES,TRAINERS,FERRARI,MASERATI,LAMBORGHINI,£450 http://t.co/a7APqHkAXV	Thu Mar 26 07:58:39 +0000 2015	None
None	Cars DEALS http://t.co/nvL3Sta392 #1319 New Spark Plug Wire Set of 8 E150 Van E250 F150 Truck F250 Ford E-150 Eco… http://t.co/n68UgA4nak	Thu Mar 26 07:58:47 +0000 2015	United States
British Columbia	Tentative Date Set For Rob Ford's Cancer Surgery - 640 Toronto News: 640… http://t.co/swH9074P7w Google-News-	Thu Mar 26 07:58:51 +0000 2015	Canada
Alabama	RT @imPastel: Whether you think you can or you can t you re right  Henry Ford	Thu Mar 26 07:58:55 +0000 2015	United States
Penang	RT @Fact: The Dubai police fleet includes a Lamborghini, Ferrari and Bentley. This is to allow them to catch speeders who can outrun other …	Thu Mar 26 07:59:03 +0000 2015	Malaysia
Selangor	2015 Ford Everest coming to Malaysia later this year – more details on the SUV, as SDAC begins teasing it http://t.co/tIvsFsfRTX	Thu Mar 26 07:59:06 +0000 2015	Malaysia
None	2015 Ford Everest coming to Malaysia later this year – more details on the SUV, as SDAC begins teasing it http://t.co/pcs6IIQAFr	Thu Mar 26 07:59:12 +0000 2015	None
Victoria	RT @Fact: The Dubai police fleet includes a Lamborghini, Ferrari and Bentley. This is to allow them to catch speeders who can outrun other …	Thu Mar 26 07:59:19 +0000 2015	Australia
England	“@monzasgorilla: #TargaFlorio 1972 - Arturo Merzario - #Ferrari 312PB http://t.co/g5a3JeQcEI” Great action picture, can't wait to drive it.	Thu Mar 26 07:59:21 +0000 2015	United Kingdom
North Holland	RT @JennieGow: Shame, I’m hearing that Vettel will not be going to the Merc debrief tomorrow. Apparently Ferrari have ruled it out. #F1	Thu Mar 26 07:59:21 +0000 2015	Netherlands
Hokkaidō	Y'all pop the trunk, I pop the hood. FERRARI -KANYE	Thu Mar 26 07:59:23 +0000 2015	Japan
England	RT @rufusjones1: The great shame is we were probably only a series away from Jeremy Clarkson crossing the Turkish border in a Ford Mondeo t…	Thu Mar 26 07:59:24 +0000 2015	United Kingdom
None	@YaBoyJezza @Callum__LFC you've ruined my sunday nights ya git, when will we ever see the la ferrari, the mclaren and the 918 race now!?! Fs	Thu Mar 26 07:59:27 +0000 2015	United Kingdom
Beirut	BBC News - Ford cars slow when they see speed-limit signs http://t.co/u9IHoTe7ir	Thu Mar 26 07:59:37 +0000 2015	Lebanon
Special Capital Region of Jakarta	Ford Akan Buat Debut Focus RS di New York Auto Show http://t.co/4nuTani32M @FordIndonesia http://t.co/VEsiXJBY9V	Thu Mar 26 07:59:38 +0000 2015	Indonesia
England	RT @TheF1Blogger: Ferrari believe they can close on Mercedes in Malaysia | 2015 Malaysian Grand Prix #formula1 #feedly http://t.co/KfkdPjJM…	Thu Mar 26 07:59:42 +0000 2015	United Kingdom
None	RT @LibertyWalkCars: Tuned 370z #Nissan http://t.co/uxJsyhZLda	Thu Mar 26 07:59:46 +0000 2015	None
None	BBC News - Ford cars slow when they see speed-limit signs http://t.co/VChLP3YrQf	Thu Mar 26 07:59:58 +0000 2015	Turkey
New York	#NowPlaying: Ford Nelson - Little Annie #Rockabilly http://t.co/3uZ55h1ntz	Thu Mar 26 08:00:02 +0000 2015	United States
Florida	For sale -&gt; 2011 #Ford #E-Series Van in #Chicago, IL #usedcars http://t.co/acO83KTgvT	Thu Mar 26 08:00:02 +0000 2015	United States
Queensland	Just when you thought the Nissan Navara couldn’t possibly get any better, the Navara Titanium Limited Edition... http://t.co/KxCSeSL4HM	Thu Mar 26 08:00:03 +0000 2015	Australia
Delhi	ETAuto | Ford plans to make India  export hub for compact cars such as EcoSport http://t.co/ydmYBsgxqj	Thu Mar 26 08:00:04 +0000 2015	India
Virginia	2005 Ford Escape Used Cars fredericksburg VA: http://t.co/d4mXQU9fly via @YouTube	Thu Mar 26 08:00:06 +0000 2015	United States
KwaZulu-Natal	US actor Harrison Ford has been injured in a small plane crash in Los Angeles, US media report.	Thu Mar 26 08:00:08 +0000 2015	South Africa
None	Nissan Motors Europe ups collaboration and communication with #ECM and Fujitsu fi-6130 #scanners: http://t.co/utFVG9X6ca via @DMMagAndAwards	Thu Mar 26 08:00:08 +0000 2015	United Kingdom
None	RT @StylishCyrus: Miley wore Tom Ford's Metallic Ankle Wrap Platform Sandals at SXSW last week: http://t.co/EbIk1hlEX5	Thu Mar 26 08:00:08 +0000 2015	None
Mississippi	Hot Wheels Rip Rod features Ford EcoBoost power http://t.co/ujR1JWxcV3 #cars http://t.co/SUi3HCDhHK	Thu Mar 26 08:00:08 +0000 2015	United States
Queensland	2002 Nissan Patrol GU III ST (4x4) Gold 5 Speed Auto Sports Shift Wagon: http://t.co/EJh2E1m0vD via @YouTube	Thu Mar 26 08:00:09 +0000 2015	Australia
None	Tom Ford Tuscan Leather &gt;	Thu Mar 26 08:00:16 +0000 2015	None
None	@JeremyClarkson you've ruined my sunday nights ya git, when will we ever see the la ferrari, the mclaren and the 918 race now!?! Fs	Thu Mar 26 08:00:20 +0000 2015	United Kingdom
Texas	Sold:918 Dogwood,Single Family,http://t.co/zzG0tOVcE7 Ford Realty &amp; Associates #ClearLakeShores #RealEstate	Thu Mar 26 08:00:20 +0000 2015	United States
Indiana	$F - Ford looks to triple exports from India http://t.co/1VqAcQpGlI	Thu Mar 26 08:00:25 +0000 2015	United States
None	RT @LibertyWalkCars: Tuned 370z #Nissan http://t.co/uxJsyhZLda	Thu Mar 26 08:00:29 +0000 2015	None
None	RT @Fact: The Dubai police fleet includes a Lamborghini, Ferrari and Bentley. This is to allow them to catch speeders who can outrun other …	Thu Mar 26 08:00:39 +0000 2015	Tanzania
Oregon	New Ford car automatically obeys speed limits | http://t.co/SuD6wZaeIN http://t.co/2JptDNicaJ	Thu Mar 26 08:00:40 +0000 2015	United States
None	2015 Ford Mustang GT Black: The post 2015 Ford Mustang GT Black appeared first on SpotIMG. http://t.co/0ewlBzd9Ak	Thu Mar 26 08:00:42 +0000 2015	Indonesia
None	RT @JustJared: Jake Gyllenhaal &amp; Amy Adams are in negotiations to star in Tom Ford's second directed film: http://t.co/9O9bWKHKKV http://t.…	Thu Mar 26 08:00:44 +0000 2015	United Kingdom
Texas	You're a Ferrari with no engine. You're nice and shiny on the outside but on the inside, you ain't shit.	Thu Mar 26 08:00:47 +0000 2015	United States
Virginia	2002 Ford F150 Used Cars fredericksburg VA: http://t.co/L8dJ2GqLMu via @YouTube	Thu Mar 26 08:00:55 +0000 2015	United States
England	BBC News - Ford cars slow when they see speed-limit signs http://t.co/H8zJgfeBCj	Thu Mar 26 08:00:56 +0000 2015	United Kingdom
None	#NowPlaying Jay Z-Tom Ford on #234Radio. Listen live on http://t.co/ZpcPi80kEB #234RadioAppOnAndroidAndiOS	Thu Mar 26 08:01:05 +0000 2015	None
England	@MBrundleF1 in the same way you'd want to be Maurizio Arrivabene but not Marco mattiacci after Stefano Domenicali at Ferrari.	Thu Mar 26 08:01:10 +0000 2015	United Kingdom
None	RT @Nissan: RT for #GTR #NISMO. FAVE for #370Z #NISMO. http://t.co/NCIAD5DKI1	Thu Mar 26 08:01:13 +0000 2015	None
New York	Ford Expects to Triple Exports from India http://t.co/G5YBNitDna	Thu Mar 26 08:01:17 +0000 2015	United States
None	RT @Fact: The Dubai police fleet includes a Lamborghini, Ferrari and Bentley. This is to allow them to catch speeders who can outrun other …	Thu Mar 26 08:01:18 +0000 2015	None
Ohio	Ford Expects to Triple Exports from India http://t.co/P6qxHWIEwt	Thu Mar 26 08:01:20 +0000 2015	United States
Queensland	2011 Nissan Dualis J10 Series II ST (4x2) White 6 Speed CVT Auto Sequential Wagon: http://t.co/EfIubV1eVW via @YouTube	Thu Mar 26 08:01:25 +0000 2015	Australia
Queensland	2007 Ford Ranger PJ XLT (4x4) Black 5 Speed Manual Dual Cab Pick-up: http://t.co/HjiN5MZnUT via @YouTube	Thu Mar 26 08:01:26 +0000 2015	Australia
Gujarat	Ford CEO in India to Open New Plant in Sanand: It is the same industrial park chosen by Tata Mot... http://t.co/gUk9f4IIAw Gujarat Times	Thu Mar 26 08:01:28 +0000 2015	India
Gujarat	Ford India to launch three new products in 2015: At the inauguration of its new plant in Sanand,... http://t.co/UH3jsdCnUs Gujarat Times	Thu Mar 26 08:01:29 +0000 2015	India
None	Published a new blog entry Ford Focus RS Coming to New York Show in U.S.-Spec Trim in Auto Appraisers and Appraisa.. https://t.co/Hl0RQAzWDX	Thu Mar 26 08:01:31 +0000 2015	United Kingdom
None	RT @F1: Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #Mala…	Thu Mar 26 08:01:36 +0000 2015	United Kingdom
Delhi	Ford Expects to Triple Exports from India http://t.co/SeU2D3cU23... #business	Thu Mar 26 08:01:38 +0000 2015	India
Emilia-Romagna	.@Ferrari No need to say where Seb is with a #Ferrari #CaliforniaT ..! Clues? We are racing here this weekend #MalGP http://t.co/IvMfDMA1GD	Thu Mar 26 08:01:42 +0000 2015	Italy
None	Ford Expects to Triple Exports from India http://t.co/5u6lK4nMWf	Thu Mar 26 08:01:45 +0000 2015	None
Maharashtra	Three new products from @FordIndia this year - and the new #Endeavour #SUV is one of them. http://t.co/psvbBV8WOz http://t.co/WxpshbaGe0	Thu Mar 26 08:01:45 +0000 2015	India
North Carolina	Henry Ford dressed as a cowboy with Thomas Edison, 1923 http://t.co/iQQ5FC6RJt	Thu Mar 26 08:01:46 +0000 2015	United States
New York	Ford Expects to Triple Exports from India http://t.co/i8UAfP1xHo http://t.co/0ZZQ0EYnvG	Thu Mar 26 08:01:48 +0000 2015	United States
None	RT @ScuderiaFerrari: .@Ferrari No need to say where Seb is with a #Ferrari #CaliforniaT ..! Clues? We are racing here this weekend #MalGP h…	Thu Mar 26 08:01:48 +0000 2015	None
Fukuoka-ken	Ford Expects to Triple Exports from India http://t.co/CiEPV9e8R2	Thu Mar 26 08:01:49 +0000 2015	Japan
Champasak	Corgi Vanguards Ford Cortina Saloon Ford Classic 109E Diecast Model Cars:  £18.00End Date: Saturday Apr-25-201... http://t.co/VLPGQILnPs	Thu Mar 26 08:01:51 +0000 2015	Laos
Champasak	1993 FORD ORION EQUIPE BLUE - rare classic - barn find nor escort rs:  £425.00End Date: Sunday Apr-5-2015 8:52... http://t.co/QajGDDrpWN	Thu Mar 26 08:01:51 +0000 2015	Laos
Wales	Just seen RS200 trending on twitter, then saw it was a motorbike :0( @ClassicCar_TV #Ford #RS200 #rally #GroupB http://t.co/LSPpiaH4Qx	Thu Mar 26 08:01:51 +0000 2015	United Kingdom
Champasak	6 x CLASSIC CARLECTABLES 1/64 FORD BA FALCON Boxed V8 SUPERCARS 2005 Winner:  £31.58End Date: Sunday Apr-5-201... http://t.co/zLO3LE5cky	Thu Mar 26 08:01:52 +0000 2015	Laos
None	Ford Expects to Triple Exports from India http://t.co/ram5YIl2C2 #us http://t.co/LbBMC4O2m0	Thu Mar 26 08:01:52 +0000 2015	Singapore
Federal Territory of Kuala Lumpur	RT @ScuderiaFerrari: .@Ferrari No need to say where Seb is with a #Ferrari #CaliforniaT ..! Clues? We are racing here this weekend #MalGP h…	Thu Mar 26 08:01:53 +0000 2015	Malaysia
None	RT @ScuderiaFerrari: .@Ferrari No need to say where Seb is with a #Ferrari #CaliforniaT ..! Clues? We are racing here this weekend #MalGP h…	Thu Mar 26 08:01:55 +0000 2015	None
Virginia	2005 Ford F150 Used Cars fredericksburg VA: http://t.co/QQGdgBQ4yZ via @YouTube	Thu Mar 26 08:01:55 +0000 2015	United States
Texas	RT @ScuderiaFerrari: .@Ferrari No need to say where Seb is with a #Ferrari #CaliforniaT ..! Clues? We are racing here this weekend #MalGP h…	Thu Mar 26 08:02:01 +0000 2015	United States
California	Ford Expects to Triple Exports from India http://t.co/Hcuh0cuapf	Thu Mar 26 08:02:02 +0000 2015	United States
None	RT @ScuderiaFerrari: .@Ferrari No need to say where Seb is with a #Ferrari #CaliforniaT ..! Clues? We are racing here this weekend #MalGP h…	Thu Mar 26 08:02:04 +0000 2015	None
Aragón	RT @ScuderiaFerrari: .@Ferrari No need to say where Seb is with a #Ferrari #CaliforniaT ..! Clues? We are racing here this weekend #MalGP h…	Thu Mar 26 08:02:06 +0000 2015	Spain
None	#TBT - Remember the 2009 #Nissan #370Z Automatic with its 245 kW / 363 NM 3.7-litre V6 engine http://t.co/375MU1Zyit http://t.co/EoJMzQeXb0	Thu Mar 26 08:02:06 +0000 2015	South Africa
None	What is the millennium development goal on gender equality all about? | Liz Ford http://t.co/WrSBsJag5x	Thu Mar 26 08:02:08 +0000 2015	United Kingdom
Adamawa	Ford aims to triple exports from India with $1 billion plant http://t.co/rb8yvbm11x	Thu Mar 26 08:02:10 +0000 2015	Nigeria
None	It appears that Xiaomi the third largest smartphone maker in world is on a rampage to release handsets https://t.co/N7Xzc7x2jj #geekyninja	Thu Mar 26 08:02:11 +0000 2015	United Kingdom
California	RT @AaronMSanchez: "When everything seems to be going against you, remember that the airplane takes off against the wind, not with it." – H…	Thu Mar 26 08:02:13 +0000 2015	United States
California	The Homes of Fashion Designer and Film Director Tom Ford. http://t.co/EY649OROZu . http://t.co/VBljCKgFud	Thu Mar 26 08:02:13 +0000 2015	United States
Queensland	RT @ScuderiaFerrari: .@Ferrari No need to say where Seb is with a #Ferrari #CaliforniaT ..! Clues? We are racing here this weekend #MalGP h…	Thu Mar 26 08:02:17 +0000 2015	Australia
South Australia	RT @ScuderiaFerrari: .@Ferrari No need to say where Seb is with a #Ferrari #CaliforniaT ..! Clues? We are racing here this weekend #MalGP h…	Thu Mar 26 08:02:17 +0000 2015	Australia
None	RT @ScuderiaFerrari: .@Ferrari No need to say where Seb is with a #Ferrari #CaliforniaT ..! Clues? We are racing here this weekend #MalGP h…	Thu Mar 26 08:02:21 +0000 2015	United Kingdom
Kanagawa Prefecture	RT @Nissan: RT for #GTR #NISMO. FAVE for #370Z #NISMO. http://t.co/NCIAD5DKI1	Thu Mar 26 08:02:23 +0000 2015	Japan
Tokyo	RT @ScuderiaFerrari: .@Ferrari No need to say where Seb is with a #Ferrari #CaliforniaT ..! Clues? We are racing here this weekend #MalGP h…	Thu Mar 26 08:02:28 +0000 2015	Japan
Texas	RT @guardian: What is the millennium development goal on gender equality all about? | Liz Ford http://t.co/WrSBsJag5x	Thu Mar 26 08:02:29 +0000 2015	United States
Emilia-Romagna	RT @ScuderiaFerrari: .@Ferrari No need to say where Seb is with a #Ferrari #CaliforniaT ..! Clues? We are racing here this weekend #MalGP h…	Thu Mar 26 08:02:31 +0000 2015	Italy
California	RT @Radiobilly1: #NowPlaying: Ford Nelson - Little Annie #Rockabilly http://t.co/3uZ55h1ntz	Thu Mar 26 08:02:31 +0000 2015	United States
Nord-Pas-de-Calais	RT @verge: Watch a Tesla P85D drag race against a Ferrari F12berlinetta http://t.co/kjveXva9Bi http://t.co/90aNLfgnQa	Thu Mar 26 08:02:34 +0000 2015	France
Vaud	RT @guardian: What is the millennium development goal on gender equality all about? | Liz Ford http://t.co/WrSBsJag5x	Thu Mar 26 08:02:35 +0000 2015	Switzerland
England	RT @Nissan: RT for #GTR #NISMO. FAVE for #370Z #NISMO. http://t.co/NCIAD5DKI1	Thu Mar 26 08:02:40 +0000 2015	United Kingdom
Vienna	RT @guardian: What is the millennium development goal on gender equality all about? | Liz Ford http://t.co/WrSBsJag5x	Thu Mar 26 08:02:44 +0000 2015	Austria
None	Nissan officially launches GT Academy in the Philippines! http://t.co/Y9gTkcID1T #gtacademy	Thu Mar 26 08:02:44 +0000 2015	Philippines
Tokyo	RT @ScuderiaFerrari: .@Ferrari No need to say where Seb is with a #Ferrari #CaliforniaT ..! Clues? We are racing here this weekend #MalGP h…	Thu Mar 26 08:02:49 +0000 2015	Japan
Sabah	RT @Fact: The Dubai police fleet includes a Lamborghini, Ferrari and Bentley. This is to allow them to catch speeders who can outrun other …	Thu Mar 26 08:02:53 +0000 2015	Malaysia
None	RT @ScuderiaFerrari: .@Ferrari No need to say where Seb is with a #Ferrari #CaliforniaT ..! Clues? We are racing here this weekend #MalGP h…	Thu Mar 26 08:02:58 +0000 2015	Malaysia
None	RT @deememm: Isn't Magui in California right now? Uyyy, Bernardo-Ford family vacation. ❤️	Thu Mar 26 08:02:59 +0000 2015	Philippines
England	RT @rufusjones1: The great shame is we were probably only a series away from Jeremy Clarkson crossing the Turkish border in a Ford Mondeo t…	Thu Mar 26 08:03:05 +0000 2015	United Kingdom
Emilia-Romagna	RT @F1: Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #Mala…	Thu Mar 26 08:03:06 +0000 2015	Italy
Alabama	THIS WEEKEND!!! AT DEE FORD'S!!! COME JOIN THE PARTY!!! TWO BANDS...TWO STAGES...ONE FAN-TAB-A-ROCKIN',... http://t.co/Py6xuymAOB	Thu Mar 26 08:03:08 +0000 2015	United States
England	RT @guardian: What is the millennium development goal on gender equality all about? | Liz Ford http://t.co/WrSBsJag5x	Thu Mar 26 08:03:08 +0000 2015	United Kingdom
None	Ever seen the illegal short film of a Ferrari racing thru 70s Paris? That was us in Cardiff earlier. Only in a van and at 30mph. #magnifique	Thu Mar 26 08:03:26 +0000 2015	United Kingdom
None	RT @GuardianNewEast: Kyrgyzstan's cocktail of conservatism and apathy a bitter draught for women | Liz Ford:  http://t.co/pF35XcEQEc	Thu Mar 26 08:03:35 +0000 2015	Switzerland
Ontario	Glenn Ford: Columnist Leonard Pitts sets out his view of former Marty Proust's response to the Sun Herald edit... http://t.co/4BAfSQOGmX	Thu Mar 26 08:03:40 +0000 2015	Canada
None	Nissan Grand Livina 1.5 XV M/T 2007 http://t.co/p5NFGnvRxj	Thu Mar 26 08:03:46 +0000 2015	Indonesia
Delhi	Ford CEO to focus on India, China to drive Vision 2020 - It has been a busy week for Mark Fields, President and CE... http://t.co/nqH3KeEyfW	Thu Mar 26 08:03:46 +0000 2015	India
Puglia	RT @F1: Rosberg: "I don't think it's right to say we're further ahead than 2014. Ferrari are closer than our nearest rival last year" #Mala…	Thu Mar 26 08:03:47 +0000 2015	Italy
Emilia-Romagna	RT @ScuderiaFerrari: .@Ferrari No need to say where Seb is with a #Ferrari #CaliforniaT ..! Clues? We are racing here this weekend #MalGP h…	Thu Mar 26 08:03:51 +0000 2015	Italy
Wales	RT @ILovesTheDiff: Ever seen the illegal short film of a Ferrari racing thru 70s Paris? That was us in Cardiff earlier. Only in a van and a…	Thu Mar 26 08:03:51 +0000 2015	United Kingdom
Queensland	James May: "I'm sorry, I have to go and write an eBay listing for my Ferrari." RICH WHITE DUDES ARE THE WORST.	Thu Mar 26 08:03:53 +0000 2015	Australia
None	RT @CarVideoFactory: #Ferrari #Laferrari 2015 - Short #Drive By...! #Carvideofactory #Subscribe @youtube  http://t.co/sWzz4DmvIr	Thu Mar 26 08:03:54 +0000 2015	Netherlands
None	RT @Nissan: RT for #GTR #NISMO. FAVE for #370Z #NISMO. http://t.co/NCIAD5DKI1	Thu Mar 26 08:04:00 +0000 2015	None
None	RT @Ferrari: Now a tough one: where are we today with a #Ferrari #CaliforniaT? A clue for you: think East http://t.co/pQ80AP5g8x	Thu Mar 26 08:04:06 +0000 2015	United Kingdom
England	Steele Ford &amp; Newton Law is out! http://t.co/YG0IZC8ZaS	Thu Mar 26 08:04:25 +0000 2015	United Kingdom
None	[Quote] "If everyone is moving forward together, then success takes care of itself." Henry Ford http://t.co/47MYkgLloM	Thu Mar 26 08:04:27 +0000 2015	United Kingdom
Northern Ireland	RT @JennieGow: Shame, I’m hearing that Vettel will not be going to the Merc debrief tomorrow. Apparently Ferrari have ruled it out. #F1	Thu Mar 26 08:04:34 +0000 2015	United Kingdom
None	Sebastian vettle @ScuderiaFerrari @Ferrari #proud #motivation #hope #MalaysianGP #happy http://t.co/hYEjLFAXnI	Thu Mar 26 08:04:41 +0000 2015	India
England	RT @ScuderiaFerrari: .@Ferrari No need to say where Seb is with a #Ferrari #CaliforniaT ..! Clues? We are racing here this weekend #MalGP h…	Thu Mar 26 08:04:43 +0000 2015	United Kingdom
Nairobi	RT @PhilosophyMsgs: You can't build a reputation on what you're going to do. Henry Ford	Thu Mar 26 08:04:43 +0000 2015	Kenya
Uttar Pradesh	RT @ESPNF1: Rosberg says its "not really fair" to say Merc has increased its 2014 advantage after seeing Ferrari's performance in Aus	Thu Mar 26 08:04:52 +0000 2015	India
None	Ford/Bridgend. The motor sector supply chain is already becoming digitally dominated. Is Wales writing tomorrow's motoring software?	Thu Mar 26 08:04:54 +0000 2015	United Kingdom
None	Hope inside this Ford Focus RS! http://t.co/xn6ehIKZND	Thu Mar 26 08:05:00 +0000 2015	South Africa
Gauteng	RT @Fact: The Dubai police fleet includes a Lamborghini, Ferrari and Bentley. This is to allow them to catch speeders who can outrun other …	Thu Mar 26 08:05:02 +0000 2015	South Africa
