NM	#Sunrise #LakeLife #Beautiful #Morning #Hike #Texoma #tx #Jeep #jeeplife #NortexOffRoad @ Prothro… https://t.co/qsZpRKFOpx	Sun May 03 14:58:43 +0000 2015	0
TX	Made with #Pixlr #pixlrhistorybrush  #pixlrchallenge #pixlrchallenges  In this photo of a mini rose… https://t.co/UDrdHvvlar	Sun May 03 14:58:46 +0000 2015	0
CA	I LOVE COUNTRY MUSIC AND IM PROUD	Sat May 02 23:14:58 +0000 2015	0
NM	Im taken as a joke 😐	Sat May 02 23:14:58 +0000 2015	0
WI	I went to Starbucks today! I got a drink and was in love with it so I got another and as I was leaving they gave me a mini one for free🙈😂	Sat May 02 23:15:03 +0000 2015	0
OR	Bruh if I can't accept this shit im bout to get mad	Sat May 02 23:15:05 +0000 2015	0
WY	Freebo concert - this fella played with Bonnie Raitt and Ringo Starr! @ Plymouth Community Arts Council https://t.co/M7fnkfFCkK	Sat May 02 23:15:12 +0000 2015	0
WV	Once Im In A Relationship .. Im Loyal To Mines 🔐👫✊	Sun May 03 14:46:56 +0000 2015	0
TX	Barton Springs yesterday🌞🌀 @ Barton Springs, Austin, Texas https://t.co/ohYOnj41aP	Sun May 03 14:47:17 +0000 2015	0
TX	"@AnastassiaCom: i wanna take cute couple pictures 💏👫😘😍💑 .. but im single 😫😔💔😒😂"who fault	Sun May 03 06:07:20 +0000 2015	0
TX	im dyin	Sun May 03 06:07:23 +0000 2015	0
WV	im listening to happy music it's a weird discomforting clash of energy	Sun May 03 06:07:29 +0000 2015	0
CA	"@FootbalITweets: Who remembers when Tavon Austin died?? 😂😂😂 http://t.co/kr6IW7IOn3" Fake ass fall 😂😂	Sun May 03 06:07:50 +0000 2015	0
NV	@Logan_Longo_30 @susanaioanee @jarredalert yeaah but a true athlete stays humble. ever see a Ferrari commercial? no. they know their worth.	Sun May 03 06:07:57 +0000 2015	0
NV	Really THO the sadness in my eyes... IM not ️Sad that manny didn't win, im sad that he was unfairly… https://t.co/WXC3ukQlhR	Sun May 03 06:08:17 +0000 2015	0
TX	Team Citius Roland 14, Austin Horns White 2, 12U - G3 Championship #NYBC @ebaseballe	Sun May 03 16:29:54 +0000 2015	0
WY	🍕 #latenightpizza (@ Fong's Pizza Ankeny in Ankeny, IA w/ @g_unit4u) https://t.co/TWvDhzeOd0 http://t.co/sZyPJgnPmA	Sun May 03 05:45:58 +0000 2015	0
WV	so im sitting here eating soup and my fucking strings from my pants went into my soup 😒	Sun May 03 05:46:08 +0000 2015	0
WY	@stevnbxcky i lied im in my home this is me (minus cigarette) http://t.co/LCiR8HrqTe	Sun May 03 05:46:21 +0000 2015	0
WA	Titan demanding a night walk @ Firewall Pest Solutions https://t.co/7WYzDSRzbG	Sun May 03 05:46:23 +0000 2015	0
WY	Security/Guard FT-PT Officers, Des Moines, IA - American Security -  Des Moines, IA: Security/Guard FT-PT Offi... http://t.co/4PAT07oJ7h	Sun May 03 05:46:26 +0000 2015	0
TX	@GRogers10 hahahaha 😳 im still gone keep my distance lol	Sun May 03 05:46:28 +0000 2015	0
NM	But Im Good Cause Ion Need NOBODY But God &amp; Family &amp; My BestFriend (Family)	Sun May 03 16:01:57 +0000 2015	0
NM	@burtsmom  $155.68 61.053 gallons (@ Pilot Travel Center in North Little Rock, AR) https://t.co/i4lR628t8r	Sun May 03 16:01:59 +0000 2015	0
NE	what im smoking on? ⛽⛽⛽⛽⛽	Sun May 03 16:02:02 +0000 2015	0
WV	: so im gone ✌ bbl 😝 #wife 💍✊🔐	Sun May 03 16:02:05 +0000 2015	0
WY	Yes. That's a cherry tree in a Mini Cooper @ City Farm Florist &amp;  Nurseries https://t.co/8Uta8bVVuF	Sun May 03 16:02:10 +0000 2015	0
WV	"If i die, im a Legend"	Sun May 03 16:02:28 +0000 2015	0
TX	im really boutta tell him something fr 💯	Sun May 03 16:02:30 +0000 2015	0
WY	I want to take a shower, but im afraid to walk in the bathroom	Sun May 03 16:02:31 +0000 2015	0
WV	Lincoln Memorial-ception #whashingtondc @ Lincoln Memorial https://t.co/2rpu7Jufkg	Sun May 03 16:02:49 +0000 2015	0
WI	You know Morgan's drunk when her tits come out	Sun May 03 06:22:12 +0000 2015	0
NM	Got Ya Baby Mama N Im Knockin Ha Ass Off	Sun May 03 06:22:21 +0000 2015	0
WY	Time for some R &amp; R! (@ Perdition's Gate in Cedar Falls, IA) http://t.co/VdjHagNDVS	Sun May 03 14:21:35 +0000 2015	0
WY	Im real life about to drop all these niggas. Im getting tired of mfs 😒😡	Sun May 03 14:21:35 +0000 2015	0
WY	If your phone is broken, we can fix it (at @BatteriesPlus Bulbs in Ankeny, IA) https://t.co/BKjCx0hRQK	Sun May 03 14:22:18 +0000 2015	0
WA	My new favourite. #streetporsche #porsche #targa #vienna @ Restaurant Sperl https://t.co/rq5GaGJRrh	Sun May 03 16:18:19 +0000 2015	0
WA	Sunbelt Staffing: School RN Job Opportunity- Contract Nursing (#Tacoma, WA) http://t.co/ueehLNBAAq #Nursing #Job #Jobs #Hiring	Sun May 03 16:18:33 +0000 2015	0
WV	Shit happens .. I know im not wrong tho 💯	Sun May 03 13:29:16 +0000 2015	0
WY	Love squeeze pic💕 @ First Assembly of God (Indianola, IA) https://t.co/Qq1ox00JFQ	Sun May 03 14:06:34 +0000 2015	0
WV	#SUNDAYCONTEST : A 💀 B ❓❓❓ ➖➖➖➖➖➖➖➖ ➖➖➖➖➖➖➖➖ Dirty #Motoguzzi (A) Vs Dirty #Honda… https://t.co/MeCY1kH8pS	Sun May 03 10:51:36 +0000 2015	0
OR	Yess im going to the Gerardo Ortiz concert	Sun May 03 10:51:39 +0000 2015	0
WV	😌Im so fucking cute on god	Sun May 03 04:51:34 +0000 2015	0
CA	Oh crap.... #Outlander	Sun May 03 04:51:50 +0000 2015	0
WY	@yesmoremutants im just pretending that's it tbh	Sun May 03 04:51:53 +0000 2015	0
WA	Booooooo N gate arrival... (@ Seattle-Tacoma International Airport (SEA) in Seatac, WA) https://t.co/P3eHLo0DVJ	Sun May 03 04:51:59 +0000 2015	0
WV	@South_paw24 cant wait to see you pitch im wilmington	Sun May 03 04:51:59 +0000 2015	0
NV	Tonight was pretty good. Had a mini photoshoot lol Spent the night with my favorites while watching… https://t.co/VsHX0bHkp1	Sun May 03 04:52:04 +0000 2015	0
NM	Fun night with s lot of really smart people #lmaero #aeroawarda @ Omni Fort Worth Hotel https://t.co/fa1PZZ5OW6	Sun May 03 04:52:04 +0000 2015	0
WV	I am really upset, fuck this im going to sleep	Sun May 03 04:52:09 +0000 2015	0
FL	@haytuc11 psh im pretty sure as much as a seat cost there the judges already made enough money	Sun May 03 04:52:16 +0000 2015	0
NV	I guess if I get in a fight and I run away and hug the other person im gonna be considered a great defensive and technical fighter 😊😊	Sun May 03 05:08:32 +0000 2015	0
NV	Just had that awkward moment whete I closed my screen door. Im fine w it but the two out on their deck shut up real quick. Yes I could hear	Sun May 03 05:08:39 +0000 2015	0
WV	@vathblaze @Robinsong8951 @FloydMayweather im sorry blaze OUR money	Sun May 03 05:08:44 +0000 2015	0
NV	He was skating today. Did pretty good! My smart baby boy!!!! http://t.co/NHFtQ7vj8e	Sun May 03 08:21:11 +0000 2015	0
CA	My love. @ Honda Center - Anaheim https://t.co/ojDJ6tq0lg	Sun May 03 08:21:15 +0000 2015	0
WY	Supplemental Health Care #Nursing #Job: Registered Nurse / Travel Nursing / (RN / ER) (#Davenport, IA) http://t.co/X8Vx51FClK #Jobs	Sun May 03 08:21:18 +0000 2015	0
CA	In other news Im buzzing all my hair off later	Sun May 03 15:09:40 +0000 2015	0
AK	Cracking first half from both Cork &amp; Waterford. Austin Gleeson doing solid work for the Deise. #Gaa #Gaabeo #TG4	Sun May 03 15:09:50 +0000 2015	0
WV	#mets giving Wilmer Flores second day off in a row. Hope mini break helps him	Sun May 03 15:09:55 +0000 2015	0
WI	Long before Apple made a smart watch they made a really dumb watch. #moving http://t.co/8nPoXX5ZGT	Sun May 03 15:09:57 +0000 2015	0
CA	Slight werk and a smart boring fight #ijs (@ Body's Boom Boom Room in Phoenix, AZ) https://t.co/7ABAwU03i4	Sun May 03 07:21:33 +0000 2015	0
WV	Im about to be an uncleeeee 🙈🙈🙈🙈🙈😊😊😊😊😊😊	Sun May 03 07:21:35 +0000 2015	0
NV	#Malibu is a sexy yet simple white dress  Side cut outs, bare back and high slits make this number a… https://t.co/2cQG76KvsD	Sun May 03 07:21:40 +0000 2015	0
NV	Blackened burger w/ mini tacos (@ Big Daddy's on The Landing in Saint Louis, MO) http://t.co/XJNKV9Du3Y	Sun May 03 01:48:04 +0000 2015	0
WA	people that say getting a tattoo is like putting a bumper sticker on a Bugatti more than likely have bodies equivalent to a PT Cruiser💁	Sun May 03 01:48:09 +0000 2015	0
CA	Hangin Tough at New Kids on the Block concert. #NKOTB @ Honda Center https://t.co/6mSi1FQx3E	Sun May 03 01:48:09 +0000 2015	0
WV	Yeah im done	Sun May 03 01:48:12 +0000 2015	0
FL	I am really loving this song (^_^).....yea its offical im addicted to K-POP...alll thanks to… https://t.co/LqsACUI439	Sun May 03 01:48:13 +0000 2015	0
NM	@pellicott1 @Bouton_Barks And you are correct!!  A little distracted!! #Outlander	Sun May 03 01:48:16 +0000 2015	0
WV	@Torrrizzzlleess i did mine but im not gonna do the purple 😂	Sun May 03 01:48:17 +0000 2015	0
TX	Guess. 😂 #tacoalcarbon #tacos #ATX #Austin #foodtruck #weekendadventures @ Al Pastor https://t.co/vWSYpsN62W	Sun May 03 01:48:21 +0000 2015	0
WI	@brooklyn_alison im conviced Youre me	Sun May 03 01:48:36 +0000 2015	0
WY	After dinner drinks with the work crew; just morgan and me so far! #goodtimeswithgoodpeople @… https://t.co/Nm8N7mAHmv	Sun May 03 01:48:41 +0000 2015	0
NV	im here to collect you hearts  it's the only reason that I sing	Sun May 03 01:48:49 +0000 2015	0
WV	PASSED ANATOMY :) :) :) IM FREEEEEEE	Sun May 03 01:48:51 +0000 2015	0
WV	- If Wee Rockin👫🌍💏 Im lurkin🙇👀👂🏽&amp;Idgaf💁🏽💯	Sun May 03 14:08:25 +0000 2015	0
WY	Come on spotify ads, im just trying to be depressed not buy starbursts	Sun May 03 14:08:27 +0000 2015	0
TX	I went skyyyy diving I went Rocky Mountain climbinnnn- Tim McGraw! #iheartradio #Austin #Texas @… https://t.co/20UgRS4nIu	Sun May 03 14:08:27 +0000 2015	0
NM	@ZoWilliams @Bigstevie23 it's not televised yet Zo,U Corey and Bobby should do a mini series of real men view corey share the wealth homie	Sun May 03 14:08:27 +0000 2015	0
NV	Im happy &lt;3 http://t.co/VS29CXjSLA	Sun May 03 14:08:32 +0000 2015	0
NM	@Christina_Sigs im more concerned about why you were watching the Istanbul snap story than I am about the colorful chicks.......	Sun May 03 14:09:03 +0000 2015	0
TX	Up early for a photo walk at the Austin Zoo! #austinzoo #damitaslife #photowalk (@ Austin Zoo &amp; Animal Sanctuary) https://t.co/rSfv2NmZZG	Sun May 03 14:09:18 +0000 2015	0
WV	A 2008 Acura MDX was just scanned near Nyack, NY 10960 http://t.co/ACZACnVx3d #startup #sellyourcar #vinny	Sun May 03 14:09:22 +0000 2015	0
WY	Customer Service Representative - Cognizant: (#DesMoines, IA) http://t.co/U2seXLrczi #IT #Job #Jobs #Hiring	Sun May 03 14:09:34 +0000 2015	0
WV	im very specific.	Sun May 03 06:27:41 +0000 2015	0
NM	yanimo_ x @ronshirleyii #closingact #youshouldbehere #wondergroundrenaissance @ House Of Lotus https://t.co/ZLsw25gg4q	Sun May 03 06:27:49 +0000 2015	0
CA	im at a night club. and everyone is drunk af	Sun May 03 06:28:07 +0000 2015	0
NM	@espygosserand19 Im not sure dude. We didn't talk to any.	Sun May 03 06:28:09 +0000 2015	0
WY	@tangelaekhoff Outlander's Ep "The Wedding" will put you back on The Fainting Couch. I guarantee!! Re-try the show!	Sun May 03 06:28:31 +0000 2015	0
CA	im at a night club and everyone is drunk af. lol	Sun May 03 06:28:38 +0000 2015	0
WV	When girls think they can fuck with my best friend and get away with it?????? Like no?????? Im gonna roundhouse kick you in the face?????	Sun May 03 06:28:44 +0000 2015	0
OR	I rather cry in a Porsche than a Box	Sun May 03 06:28:46 +0000 2015	0
CA	i will go off &amp; not even care what isay when im mad	Sun May 03 09:24:13 +0000 2015	0
TX	Im up nah	Sun May 03 09:24:18 +0000 2015	0
NV	@camilaaconda im online now	Sun May 03 07:25:53 +0000 2015	0
HI	Im glad I didn't drink much that would've been soo different bcuz ppl got problems	Sun May 03 07:26:04 +0000 2015	0
WY	I think im gonna start watching ufc now lol	Sun May 03 07:26:08 +0000 2015	0
NM	im aware of the things i do .	Sun May 03 07:26:15 +0000 2015	0
CA	Love Them ♥ @ Honda Center - Anaheim https://t.co/dMCWi8a5rq	Sun May 03 07:26:20 +0000 2015	0
CA	Im just done with a lot ! Cant handle things anymore	Sun May 03 00:28:42 +0000 2015	0
WA	#Tacoma, WA #BusinessMgmt #Job: Healthcare Project Manager at CBRE http://t.co/Ij6067IgnY #Jobs #Hiring #TweetMyJobs	Sun May 03 00:28:58 +0000 2015	0
CA	Jeep adventure through the red rocks #PinkJeepTours @ Broken Arrow Trail https://t.co/RoRjG7TV18	Sun May 03 00:28:59 +0000 2015	0
NM	My favorite pilot ❤️✈️ @ last picture today i promise🙈 https://t.co/PY4pDYarxI	Sun May 03 00:28:59 +0000 2015	0
WY	Coco Austin Gives NYC A Peepshow As She Flashes Her Huge Boobs! http://t.co/4OMttXZmM1	Sun May 03 00:29:16 +0000 2015	0
TX	Derby Day. #austin #driskill @ The Driskill https://t.co/fPupl2OhgS	Sun May 03 00:29:49 +0000 2015	0
CA	Im going #Pacquiao by decision, 8-4 because his hand speed, volumes of combinations, &amp; #Mayweather is… https://t.co/4ZvjPEiGYg	Sun May 03 00:29:49 +0000 2015	0
FL	IM SEEING FALL OUT BOY ON THE 10th BIRTHDAY OF FROM UNDER THE CORKTREE. WHAT IF THEY PLAY IT IN ENTIRETY	Sun May 03 04:37:33 +0000 2015	0
WV	im in such a bad mood	Sun May 03 04:37:40 +0000 2015	0
TX	Our loaner car while Monty got fixed. #nofilter @ Austin, Texas https://t.co/35AbuItsJJ	Sun May 03 04:37:46 +0000 2015	0
WY	Everyone's watching the fight and im just getting outta work :/	Sun May 03 04:38:04 +0000 2015	0
NM	"@gvldink_: Lol Mayweather trying to win by points 😂"!! im sayin	Sun May 03 04:38:23 +0000 2015	0
CA	Double date night. w/ Andy and Brook (@ Carbon Beach Club - @malibubeachinn in Malibu, CA w/ @margaretelaine) https://t.co/I2NjcJnanj	Sun May 03 04:38:23 +0000 2015	0
NM	At the House of Blues to see Tesla!	Sun May 03 01:18:22 +0000 2015	0
TX	Wedding fun w. my love 💍🙈💋 #Austin @ Wild Onion Ranch https://t.co/4JSubpYTWt	Sun May 03 01:18:24 +0000 2015	0
AK	@good2soft Spencer? Why is he even passing comment in any case. She looks plenty smart to me. Not good enough though either.	Sun May 03 01:18:26 +0000 2015	0
NM	Im hungry	Sun May 03 01:18:39 +0000 2015	0
WY	This stunning new #BMW #M4 #Convertible visited #DrivenPerfection for a Complete Detail and Window… https://t.co/txKPxjZwBz	Sun May 03 01:18:41 +0000 2015	0
WY	A 2006 Volkswagen Jetta was just scanned near Chicago, IL 60632 http://t.co/Pa268hmek6 #ipad #vinnychallenge #buyacar	Sun May 03 01:19:05 +0000 2015	0
NV	Glad Claire is there! Breach? Oh God #Outlander	Sun May 03 01:19:07 +0000 2015	0
TX	Happy Birthday Amber! Having a blast in Austin! #dirtythirty #horsesandgoldengloves #raineyst… https://t.co/zywRBDdC8n	Sat May 02 23:53:11 +0000 2015	0
WV	Yeah. Its gonna be a great party! I feel like Im in #StarWars. @openingminds1 #openingminds #djvikas… https://t.co/JphCXL9lxP	Sat May 02 23:53:13 +0000 2015	0
CA	A 2003 Mazda MX-5 Miata was just scanned near Gardena, CA 90247 http://t.co/Pa268hmek6 #startup #ilovevinny #carshopping	Sat May 02 23:53:14 +0000 2015	0
NE	Station stop for Train 3 #southwestchief (at @Amtrak - Fort Madison Station (FMD) in Fort Madison, IA) https://t.co/L0x6Uh6Cdz	Sat May 02 23:53:32 +0000 2015	0
WA	#TweetMyJobs #BusinessMgmt #Job alert: Healthcare Project Manager | CBRE | #Tacoma, WA http://t.co/9nRONwqliw #Jobs #Hiring	Sat May 02 23:53:39 +0000 2015	0
WV	My eye is scratched so now im practically blind...go Beth	Sun May 03 12:48:26 +0000 2015	0
WA	When did SeaTac Airport open up SBCs?!!!!! 😍 I'm reunited! #coffee @ Seattle-Tacoma International… https://t.co/1XwG6sns3E	Sun May 03 12:48:27 +0000 2015	0
WY	to enjoy the running!!! (@ Lake Minnetonka Half Marathon in Plymouth, MN) https://t.co/fzx3R5helq	Sun May 03 12:49:29 +0000 2015	0
CA	this is so damn close im shaking	Sun May 03 04:38:44 +0000 2015	0
CA	im the last person that would judge you	Sun May 03 06:01:03 +0000 2015	0
NE	Security/Guard FT-PT Officers, Lincoln, NE - American Security -  Lincoln, NE: The security officer will be re... http://t.co/qd15TTm9of	Sun May 03 06:01:09 +0000 2015	0
NM	Im scared to go in to work😭	Sun May 03 14:44:26 +0000 2015	0
WA	Just spotted the #Apple concept #iCar in Paris. Lightning connector to charge from rival #Tesla… https://t.co/Xgv6A27e1a	Sun May 03 14:44:36 +0000 2015	0
FL	Honestly highlight of my night last night was running into @Prettykid17 at papa johns. Im honored to have made your snap story😊	Sun May 03 14:44:40 +0000 2015	0
NV	Fucking fight is rigged man and im drunk	Sun May 03 04:30:37 +0000 2015	0
NV	This guy on the news is talking about Whale Tails. Im gonna die Lol	Sun May 03 13:53:50 +0000 2015	0
NM	@teeljon war eagle	Sun May 03 13:54:39 +0000 2015	0
AK	I'm at Port im Speicher XI https://t.co/8s4AoeZWtJ	Sun May 03 13:54:39 +0000 2015	0
WV	Hanging out with Abe. #DC #saturdaynight @ Lincoln Memorial https://t.co/8Rnh67nJ7w	Sun May 03 01:28:32 +0000 2015	0
TX	Dinner in Austin after a super relaxing spa day...🌞 @ Oasis Texas https://t.co/BuvakrYdh1	Sun May 03 01:28:36 +0000 2015	0
CA	@RealKiddSmyllz SG SUCCESS GANG MUSIC VIDEO (IM TRYNNA BE SOMEBODY): https://t.co/k1bpbIvd8u	Sun May 03 01:28:38 +0000 2015	0
WV	Crescent roll mini pizzas for Saturday night dinner with my love  :) wouldn't want it any other way	Sun May 03 01:28:47 +0000 2015	0
CA	@Dame_BBC new artist SUCCESS GANG MUSIC VIDEO (IM TRYNNA BE SOMEBODY): https://t.co/k1bpbIvd8u	Sun May 03 01:28:49 +0000 2015	0
NM	@pellicott1 @Bouton_Barks We're getting biblical, here!! #Outlander	Sun May 03 01:28:53 +0000 2015	0
NM	Dinner is served! #ontheriver #shrimpandgrits @ The Pilot House Restaurant https://t.co/UiXmYPEzdc	Sun May 03 01:28:58 +0000 2015	0
CA	@AndreaRussett new LA artist SUCCESS GANG MUSIC VIDEO (IM TRYNNA BE SOMEBODY): https://t.co/k1bpbIvd8u	Sun May 03 01:29:06 +0000 2015	0
CA	@mAndapeee @LetsB_Original @iamlova SG SUCCESS GANG MUSIC VIDEO (IM TRYNNA BE SOMEBODY): https://t.co/k1bpbIvd8u	Sun May 03 01:29:15 +0000 2015	0
TX	$25 at the door for #pacquiaomayweather #atx #west6th (@ Little Woodrow's in Austin, TX) https://t.co/yDudVHRE8w	Sun May 03 01:29:23 +0000 2015	0
CA	@DJSuperstarJay @djself @StephsDope famous SUCCESS GANG MUSIC VIDEO (IM TRYNNA BE SOMEBODY): https://t.co/k1bpbIvd8u	Sun May 03 01:29:32 +0000 2015	0
NV	No way! Jamie could never let anyone down #Outlander	Sun May 03 01:29:33 +0000 2015	0
NM	ATΩ Formal wouldn't be right without my gorgeous BIG #ATΩ @ Hilton Dallas Lincoln Centre https://t.co/vyl69j4OIy	Sun May 03 01:29:34 +0000 2015	0
WV	update: 30 mins left and im still in the city	Sun May 03 01:29:35 +0000 2015	0
NM	@GreatLaugh @pellicott1 @Bouton_Barks Hahaha!! Good one! #Outlander	Sun May 03 01:29:42 +0000 2015	0
WA	Run Run Run as fast as you can. Im Mayweather the Pussy Man	Sun May 03 04:58:52 +0000 2015	0
WA	Look how much space there is in the front of a Tesla. I could install this V8 barbecue!! http://t.co/5iOS1Lnubx	Sun May 03 11:01:40 +0000 2015	0
CA	White IversonWhen I started ballin' I was young You gon' think about me when im goneI want the money like the ring I never won🐗🐗🐗🐗🐗🐗🐗🐗🐗🐗	Sun May 03 11:01:49 +0000 2015	0
WY	"@DejaDeshay: would rather feel how im feeling by myself maybe i shoulda went home" where y'all at	Sun May 03 00:24:23 +0000 2015	0
TX	Keg all day and a water slide later? Im game	Sun May 03 00:24:31 +0000 2015	0
WY	@marycschnabel IM DYING. 😂😂😂	Sun May 03 00:25:05 +0000 2015	0
NM	The top: coffee shop  The bottom: venue  This place is very cool! #saturnbham #avondale @ Saturn… https://t.co/S1WNKkieul	Sun May 03 00:25:13 +0000 2015	0
NM	Craig Morgan May 7 at the world famous Cotton Eye Joe	Sun May 03 11:51:19 +0000 2015	0
AK	im so proud of my figure n im so so glad i can finally be confident with my body http://t.co/O6PE3IQPjq	Sun May 03 11:51:26 +0000 2015	0
AK	One thing I truly fucking hate is self centered people playing the victim. Ugh! Im so fucking angry at so many people just now.	Sun May 03 11:51:34 +0000 2015	0
WY	#TweetMyJobs #Job alert: Seasonal Positions | Old Worl Wisconsin | #Eagle, WI http://t.co/ID9hTjv9DI #Jobs #Hiring	Sun May 03 11:52:03 +0000 2015	0
TX	House Antagonist-in-Chief Faces His Foes: There are three parties in the Texas House, the joke around the state… http://t.co/DHoaj833of	Sun May 03 11:52:04 +0000 2015	0
AK	@EurosportUKTV #WTCC @MattNealRacing Maa in the Citroen was in the wrong position on the first start !!! To far forward !	Sun May 03 11:52:06 +0000 2015	0
TX	She say she eff'd up lol if one of the kids say anything smart it's going down rank session 1:1	Sun May 03 11:52:28 +0000 2015	0
WV	@NiallOfficial PACQUIAO IS GONNA WHOOP MAYWEATHER'S ASS IM TELLING YA	Sat May 02 23:17:33 +0000 2015	0
TX	AMD: Co-Op Engineer (#Austin, TX) http://t.co/pqEp4sgIJz #Engineering #AMD #Job #Jobs #Hiring #TweetMyJobs	Sat May 02 23:17:33 +0000 2015	0
NM	A 2013 Jeep Wrangler was just scanned near Shreveport, LA 71115 http://t.co/ACZACnVx3d #retweet #scanner #sellyourcar	Sat May 02 23:17:34 +0000 2015	0
WA	Staff RN - MB IV Therapy - MultiCare Health System: (#Tacoma, WA) http://t.co/5rSwejrjqr #Nursing #Job #Jobs #Hiring #TweetMyJobs	Sat May 02 23:17:35 +0000 2015	0
WY	Mini derby at hutch... #hutchme @ Hutch Chicago https://t.co/KP8hji16vs	Sat May 02 23:17:40 +0000 2015	0
NM	Kelly, Shawn congrats on your New 2015 Nissan Versa SV!! Welcome to the #NissanofCookeville family! @… https://t.co/E4SgR3OeYW	Sat May 02 23:17:43 +0000 2015	0
OR	Marcus Mariota, former Ducks' QB - now a Tennessee Titan, was decked out in Spring Game apparel along… https://t.co/u7DQG3Wzp2	Sat May 02 23:17:56 +0000 2015	0
NM	Eating with some bears! (@ The Bear's Den Restaurant in Pilot Point, TX w/ @kparken1) https://t.co/KdJHzKQQZO	Sat May 02 23:18:05 +0000 2015	0
WV	Waiting on a flight in DC and this is going on.  Respect to the WW2 vets and im so grateful I just… https://t.co/qViMFEf73H	Sat May 02 23:18:16 +0000 2015	0
NV	#Chevrolet #1960 #Parkwood #shagginwagon @ Jolly's Hot Dog Stand https://t.co/YCCiy4qVu9	Sat May 02 23:18:36 +0000 2015	0
TX	Im tryna figure out where these females edges at	Sat May 02 23:18:37 +0000 2015	0
WY	A 2008 Honda Accord was just scanned near Boston, MA 02128 http://t.co/ACZACnVx3d #AreYouTheOne #android #cars	Sat May 02 23:18:42 +0000 2015	0
WV	Breakfast reunion with Shelby! Let's talk shop ❤️❤️❤️ @ Nicks On Broadway https://t.co/bIdFipT2dm	Sun May 03 12:56:51 +0000 2015	0
WY	Breakfast (@ McDonald's in Cedar Rapids, IA) https://t.co/4sRkpUDpES	Sun May 03 12:56:55 +0000 2015	0
NE	A little different look for Memorial Stadium this morning, finish line for the Lincoln Marathon. http://t.co/WLzShVuVPw	Sun May 03 12:56:56 +0000 2015	0
TX	#Austin, TX #Sales #Job: Internet Sales Representative II at Oracle http://t.co/g23TFj7azm #Jobs #Hiring	Sun May 03 12:57:02 +0000 2015	0
WY	Hunt Transportation: Flatbed OTR National Two Week Fleet (#CouncilBluffs, IA) http://t.co/XAoHAxG3mz #Transportation #VeteranJob #Job	Sun May 03 12:57:07 +0000 2015	0
